Book_Title,Book_Rating,Sentiment_Understandability,How would you rate the conceptual clarity of the book?_score,How engaging and interactive were the examples and exercises?_score,"How helpful were the visuals, diagrams, and illustrations?_score","Overall, how satisfied are you with this textbook?_score",Would you recommend this book to other students?_score,Sentiment_Value_For_Money,Was the book affordable given your financial situation?_score,Sentiment_Exam_Utility,How likely are you to use this book again in future courses?_score,Sentiment_Avg_Rating
EBK TROUBLE WITH BLACK BOYS,3.54,3.2,3.6,3.8,4.8,4.2,3.4,2.6,3.6,3.0,3.2,3.54
EBK TROUBLE WITH EMPIRE,3.1,3.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,4.0,3.1
"EBK TROUBLED DAUGHTERS,TWISTED WIVES",3.2,1.5,2.5,5.0,3.5,4.0,2.5,3.0,3.0,3.5,3.5,3.2
EBK TROUBLEMAKERS,3.4885714285714284,2.914285714285714,3.2857142857142856,4.285714285714286,4.228571428571429,3.5714285714285716,3.4857142857142858,3.6857142857142855,2.4571428571428573,3.5142857142857142,3.4571428571428573,3.49
EBK TROUBLESHOOT.+REPAIR.MAJOR APPL.,3.5,1.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.5
EBK TRUE GRIT,3.2,2.0,4.0,5.0,3.0,3.0,5.0,3.0,1.0,2.0,4.0,3.2
EBK TRUE SEX,3.5,3.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,3.0,3.5
EBK TRUE STORY OF POCAHONTAS,3.4200000000000004,2.8,3.8,3.8,4.4,3.6,3.2,3.4,2.8,3.0,3.4,3.4200000000000004
EBK TRUSTED CRIMINALS,3.2,4.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,3.2
EBK TRUTH ABOUT NEGOTIATIONS,3.443478260869565,3.260869565217391,3.4658385093167703,4.285714285714286,4.22360248447205,3.770186335403727,3.4968944099378882,2.4347826086956523,2.770186335403727,3.2422360248447206,3.484472049689441,3.4400000000000004
"EBK TRUTH ABOUT NEGOTIATIONS, THE (PEAR",3.3499999999999996,3.111111111111111,4.0,3.7777777777777777,3.388888888888889,3.611111111111111,3.111111111111111,2.5555555555555554,2.7777777777777777,3.8333333333333335,3.3333333333333335,3.35
EBK TRUTH MATTERS,3.4,4.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,3.4
EBK TU MUNDO,3.5833333333333335,3.3333333333333335,2.5,4.5,4.333333333333333,3.3333333333333335,3.5,3.0,4.0,4.0,3.3333333333333335,3.5833333333333335
EBK TU MUNDO-TEXT,3.4058823529411764,2.3529411764705883,2.8823529411764706,4.117647058823529,4.0588235294117645,3.9411764705882355,3.764705882352941,2.588235294117647,2.588235294117647,3.823529411764706,3.9411764705882355,3.405294117647059
EBK TUBE OF PLENTY-REV.,3.3926470588235293,3.014705882352941,3.338235294117647,4.205882352941177,3.8970588235294117,3.911764705882353,3.1911764705882355,2.6176470588235294,2.926470588235294,3.4558823529411766,3.3676470588235294,3.3926470588235293
EBK TUCK EVERLASTING (40TH ANNIVERSARY,3.3666666666666667,2.3333333333333335,3.6666666666666665,4.0,4.333333333333333,2.3333333333333335,3.0,3.6666666666666665,3.0,3.0,4.333333333333333,3.3699999999999997
EBK TUDOR QUEENS OF ENGLAND,3.7,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.7
EBK TUDORS:VERY SHORT INTRODUCTION,3.84,3.2,3.8,4.8,4.6,4.4,4.0,2.8,3.0,3.6,4.2,3.84
EBK TUESDAYS WITH MORRIE,3.3499999999999996,3.5,4.0,3.5,5.0,4.0,3.5,3.0,2.0,2.5,2.5,3.35
EBK TURKISH EMBASSY LETTERS >CANADIAN<,3.3600000000000003,3.4,3.8,3.6,4.4,3.6,3.0,3.4,2.0,3.2,3.2,3.364
EBK TURN OF THE SCREW,3.62,3.4,3.8,4.0,4.4,3.2,4.4,2.6,2.8,4.0,3.6,3.62
EBK TURN OF THE SCREW+OTHER STORIES,3.35,3.5,4.0,3.5,3.0,4.0,4.5,2.0,2.5,3.0,3.5,3.35
EBK TURNING POINTS,3.5999999999999996,3.5,3.0,3.5,4.0,4.0,2.5,4.0,3.5,3.0,5.0,3.6
EBK TURNING THE TIDE,3.4,5.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,3.4
EBK TWELFTH NIGHT,3.1333333333333333,1.0,4.0,4.0,3.3333333333333335,4.333333333333333,3.0,1.6666666666666667,2.3333333333333335,4.333333333333333,3.3333333333333335,3.1300000000000003
EBK TWENTY YEARS AT HULL-HOUSE,3.8,5.0,5.0,2.0,5.0,4.0,4.0,5.0,1.0,4.0,3.0,3.8
"EBK TWENTY YEARS'CRISIS,1919-1939",3.65,3.5,4.0,4.5,4.25,4.0,3.5,2.75,3.25,3.75,3.0,3.65
"EBK TWILIGHT:LOS ANGELES,1992",3.7,2.5,3.5,5.0,4.5,4.5,5.0,4.0,2.5,2.0,3.5,3.7
EBK TWO CHEERS FOR ANARCHISM,3.5285714285714285,3.2857142857142856,3.142857142857143,4.142857142857143,4.428571428571429,3.857142857142857,3.142857142857143,2.5714285714285716,3.142857142857143,3.4285714285714284,4.142857142857143,3.53
EBK TWO TREATISES OF GOVERNMENT,3.475,3.25,3.5,4.25,4.25,3.625,3.5,3.125,3.0,3.0,3.25,3.4749999999999996
EBK TYPOGRAPHIC DESIGN:FORM+COMMUNICATI,3.6,2.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,3.0,3.0,3.6
EBK TYRANNY OF GOOD INTENTIONS,4.2,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.2
EBK U.S. CIVIL WAR,3.15,3.0,4.5,3.5,3.0,3.0,4.0,3.0,3.0,2.0,2.5,3.15
EBK U.S.CONSTITUTION+FASCINATING...,3.48,3.5142857142857142,3.5428571428571427,3.8857142857142857,4.2,3.857142857142857,3.342857142857143,2.6,2.657142857142857,3.4571428571428573,3.742857142857143,3.4842857142857144
EBK U.S.FOREIGN POLICY,3.37,3.15,3.25,4.25,4.35,3.75,3.1,2.55,2.25,3.65,3.4,3.37
EBK UBIQUITOUS COMPUTING,3.8333333333333335,3.6666666666666665,4.666666666666667,4.666666666666667,3.3333333333333335,4.666666666666667,4.333333333333333,1.3333333333333333,4.666666666666667,4.0,3.0,3.83
EBK UBUNTU LINUX UNLEASHED 2021 EDITION,2.3,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,2.3
EBK ULTIMATE LIVE SOUND OPERATORS HANDB,3.9,3.5,4.0,4.5,4.5,5.0,3.0,3.5,3.0,4.0,4.0,3.9
EBK ULTRASOFT BIBLE-NABRE-STANDARD,3.625,2.75,3.5,5.0,4.0,3.5,2.25,4.0,2.75,4.25,4.25,3.62
EBK UML DISTILLED,3.3833333333333333,2.9166666666666665,3.1666666666666665,4.333333333333333,4.166666666666667,3.5,3.1666666666666665,2.4166666666666665,3.4166666666666665,3.1666666666666665,3.5833333333333335,3.3800000000000003
EBK UNCEASING MILITANT,3.7,5.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,3.7
EBK UNCLE TOM'S CABIN (THRIFT ED.),3.3200000000000003,3.0,3.6,3.6,4.4,3.2,3.0,2.0,3.2,3.8,3.4,3.3200000000000003
EBK UNCLE TOM'S CHILDREN,3.3868421052631574,2.8947368421052633,3.5,4.052631578947368,4.078947368421052,3.8421052631578947,3.6052631578947367,2.210526315789474,2.8157894736842106,3.5526315789473686,3.3157894736842106,3.3899999999999997
EBK UNCLE VANYA,3.8,5.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,3.8
EBK UNDER THE AFFLUENCE,3.1,1.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,3.1
EBK UNDERDOGS,3.4200000000000004,2.4,3.0,4.6,4.6,3.6,3.0,2.2,3.4,3.6,3.8,3.4200000000000004
EBK UNDERGRADUATE WRITING IN PSYCHOLOGY,3.393333333333333,2.7333333333333334,3.4444444444444446,4.155555555555556,4.311111111111111,3.911111111111111,3.4,2.022222222222222,3.0,3.5555555555555554,3.4,3.3915555555555557
EBK UNDERGROUND EMPIRE,3.075,3.5,2.25,3.75,4.0,3.25,3.25,1.25,2.5,3.5,3.5,3.08
EBK UNDERSTAND.+USING EDUCATIONAL THEOR,3.3307692307692305,3.6153846153846154,3.1538461538461537,4.076923076923077,4.0,3.3846153846153846,3.6153846153846154,2.6923076923076925,2.076923076923077,3.1538461538461537,3.5384615384615383,3.3307692307692305
EBK UNDERSTAND.CHILD.W/AUTISM SPECTRUM.,3.4,4.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,5.0,3.4
EBK UNDERSTAND.HEALTH INFO.SYS,3.45,3.0,4.5,3.0,3.5,4.0,4.0,3.0,3.0,2.5,4.0,3.45
EBK UNDERSTAND.HEALTH INFO.SYS...,3.1,2.6666666666666665,2.0,4.666666666666667,4.666666666666667,3.0,2.3333333333333335,2.0,2.6666666666666665,4.0,3.0,3.1
EBK UNDERSTAND.HEALTH INFO.SYSTEMS...,3.55,1.5,2.5,5.0,4.5,5.0,4.5,2.5,4.5,1.5,4.0,3.55
EBK UNDERSTAND.NORMAL+CLINICAL NUTRITIO,3.6153846153846154,3.1923076923076925,3.269230769230769,4.423076923076923,4.230769230769231,3.730769230769231,3.4615384615384617,3.3076923076923075,2.923076923076923,3.9615384615384617,3.6538461538461537,3.612692307692307
EBK UNDERSTAND.RACE+ETHNIC RELATIONS,3.2,4.0,2.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,4.0,3.2
EBK UNDERSTANDABLE STATISTICS,3.46304347826087,3.347826086956522,3.3260869565217392,4.043478260869565,4.173913043478261,3.630434782608696,3.369565217391304,2.869565217391304,2.9347826086956523,3.5217391304347827,3.4130434782608696,3.464782608695652
EBK UNDERSTANDING ABNORMAL BEHAVIOR,3.433333333333333,3.0476190476190474,3.7142857142857144,3.857142857142857,4.0,4.095238095238095,3.619047619047619,2.4285714285714284,3.0952380952380953,3.0952380952380953,3.380952380952381,3.4342857142857146
EBK UNDERSTANDING ANALYSIS,3.3600000000000003,3.1,3.2,4.1,4.3,3.0,4.0,2.5,3.4,3.3,2.7,3.3609999999999998
EBK UNDERSTANDING AND USING READING ASS,3.5666666666666664,3.0,3.0,3.6666666666666665,3.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.0,5.0,4.333333333333333,3.57
EBK UNDERSTANDING ANESTHESIA,2.6,3.0,3.0,3.0,1.0,3.0,5.0,1.0,2.0,4.0,1.0,2.6
EBK UNDERSTANDING ARGUMENTS,3.5100000000000002,3.2,3.1,4.5,4.4,4.1,2.8,2.6,2.9,3.3,4.2,3.5100000000000002
EBK UNDERSTANDING ART,3.5099337748344372,3.1324503311258276,3.4966887417218544,4.099337748344371,4.132450331125828,3.7218543046357615,3.5099337748344372,2.834437086092715,3.019867549668874,3.6821192052980134,3.4701986754966887,3.5104635761589407
EBK UNDERSTANDING BUSINESS,3.4266666666666667,3.0833333333333335,3.3666666666666667,3.933333333333333,4.15,3.85,3.55,2.5,2.9166666666666665,3.5166666666666666,3.4,3.4251666666666667
"EBK UNDERSTANDING BY DESIGN,EXPANDED",3.344444444444444,3.0317460317460316,3.3968253968253967,4.333333333333333,4.301587301587301,3.4761904761904763,3.0793650793650795,2.2222222222222223,2.6984126984126986,3.507936507936508,3.3968253968253967,3.34
EBK UNDERSTANDING CAPITAL PUNISHMENT LA,3.3,2.0,4.5,3.5,3.5,5.0,4.5,2.0,1.5,2.0,4.5,3.3
EBK UNDERSTANDING CENTRAL AMERICA,2.8,5.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.8
EBK UNDERSTANDING CHILD ABUSE+NEGLECT,3.6799999999999997,3.6,4.4,3.4,5.0,4.2,3.6,2.2,3.6,3.2,3.6,3.6799999999999997
EBK UNDERSTANDING CISCO NETWORKING...V1,3.225,2.5,3.75,4.25,4.0,3.5,3.5,2.25,1.75,3.25,3.5,3.22
EBK UNDERSTANDING CIVIL RIGHTS LITIGATI,3.4000000000000004,3.0,2.7777777777777777,4.222222222222222,4.0,3.888888888888889,3.5555555555555554,2.0,3.5555555555555554,3.5555555555555554,3.4444444444444446,3.402222222222222
EBK UNDERSTANDING COLOR,3.5,4.0,4.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,3.5
EBK UNDERSTANDING CONTEMPORARY AFRICA,3.4,1.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,3.4
EBK UNDERSTANDING CONTEMPORARY BRAZIL,3.8,3.5,3.5,5.0,4.5,4.5,4.0,1.0,4.5,3.5,4.0,3.8
EBK UNDERSTANDING CRIMINAL LAW,3.4318181818181817,3.1818181818181817,3.727272727272727,3.9545454545454546,4.0,3.8636363636363638,3.5454545454545454,2.1363636363636362,2.8636363636363638,3.3181818181818183,3.727272727272727,3.433636363636364
"EBK UNDERSTANDING CRIMINAL PROCEDURE, V",3.125,3.0416666666666665,3.25,3.0,3.375,3.625,3.625,1.8333333333333333,2.9166666666666665,3.4166666666666665,3.1666666666666665,3.1199999999999997
"EBK UNDERSTANDING CRIMINAL PROCEDURE,VO",3.306451612903226,2.5161290322580645,3.2903225806451615,4.129032258064516,3.903225806451613,3.6774193548387095,3.774193548387097,1.935483870967742,2.870967741935484,3.4516129032258065,3.5161290322580645,3.3096774193548386
EBK UNDERSTANDING DISABILITY LAW,3.1,3.0,3.0,2.0,5.0,3.0,5.0,2.0,2.0,4.0,2.0,3.1
EBK UNDERSTANDING EMOTIONS,3.3,2.6,3.8,4.2,3.8,3.4,3.4,2.2,2.6,4.0,3.0,3.3
EBK UNDERSTANDING ENGLISH GRAMMAR,3.45,3.5,2.75,4.75,4.5,3.75,3.5,2.5,3.25,3.0,3.0,3.4499999999999997
EBK UNDERSTANDING ETHICS IN APPLIED...,3.275,3.25,2.5,4.375,4.0,4.0,3.125,1.875,2.375,3.625,3.625,3.27625
EBK UNDERSTANDING EVIDENCE,3.3636363636363638,2.909090909090909,3.409090909090909,4.2272727272727275,4.181818181818182,3.409090909090909,3.090909090909091,2.5,2.6363636363636362,3.5454545454545454,3.727272727272727,3.36
EBK UNDERSTANDING FANDOM,3.557142857142857,3.642857142857143,3.2857142857142856,4.428571428571429,3.7142857142857144,4.0,3.5714285714285716,2.642857142857143,2.9285714285714284,3.5714285714285716,3.7857142857142856,3.5557142857142856
EBK UNDERSTANDING GENERALIST PRACTICE,3.442168674698795,3.108433734939759,3.6506024096385543,4.048192771084337,4.0843373493975905,3.927710843373494,3.4578313253012047,2.7951807228915664,2.602409638554217,3.397590361445783,3.3493975903614457,3.4401204819277105
EBK UNDERSTANDING GLOBAL SECURITY,4.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,4.0
EBK UNDERSTANDING HEALTH POLICY,3.416806722689076,3.0252100840336134,3.3949579831932772,4.067226890756302,4.2100840336134455,3.8487394957983194,3.504201680672269,2.2857142857142856,2.9159663865546217,3.4705882352941178,3.4453781512605044,3.4143697478991597
EBK UNDERSTANDING HOMELAND SECURITY,3.4,3.0,3.1818181818181817,4.181818181818182,4.090909090909091,3.3636363636363638,3.4545454545454546,2.6363636363636362,3.8181818181818183,3.3636363636363638,2.909090909090909,3.4009090909090913
EBK UNDERSTANDING HUMAN BEHAV.+SOC.ENVI,3.34,3.1,3.425,4.2,4.075,3.7,3.175,2.65,2.55,3.375,3.15,3.33975
EBK UNDERSTANDING IMMIGRATION LAW,3.4538461538461536,3.1794871794871793,3.7948717948717947,3.948717948717949,4.051282051282051,3.8205128205128207,3.4615384615384617,2.1794871794871793,2.8461538461538463,3.4615384615384617,3.7948717948717947,3.4576923076923074
EBK UNDERSTANDING MED.PROFESSIONALISM,3.3379310344827586,3.1724137931034484,3.2758620689655173,4.086206896551724,4.258620689655173,3.7758620689655173,3.2758620689655173,2.2586206896551726,2.586206896551724,3.413793103448276,3.2758620689655173,3.34
EBK UNDERSTANDING MEDIA AND CULTURE IN,3.8333333333333335,3.6666666666666665,4.666666666666667,3.3333333333333335,5.0,4.333333333333333,3.0,2.0,4.666666666666667,4.0,3.6666666666666665,3.83
EBK UNDERSTANDING MOTIVATION+EMOTION,3.493103448275862,3.103448275862069,3.413793103448276,4.206896551724138,3.896551724137931,3.6551724137931036,3.7241379310344827,3.206896551724138,2.8275862068965516,3.4827586206896552,3.413793103448276,3.4937931034482754
EBK UNDERSTANDING MOVIES,3.3828282828282825,2.984848484848485,3.393939393939394,4.045454545454546,4.101010101010101,3.7222222222222223,3.45959595959596,2.3282828282828283,2.878787878787879,3.45959595959596,3.4545454545454546,3.38
EBK UNDERSTANDING NARRATIVE INQUIRY,3.4,3.6666666666666665,4.666666666666667,3.6666666666666665,3.3333333333333335,4.333333333333333,3.0,1.6666666666666667,2.3333333333333335,4.666666666666667,2.6666666666666665,3.4
EBK UNDERSTANDING NURSING RESEARCH,3.0875,3.25,3.25,3.875,4.625,3.0,2.625,2.125,2.0,3.25,2.875,3.085
EBK UNDERSTANDING NURSING RESEARCH-STD.,3.3805555555555555,2.861111111111111,3.638888888888889,4.222222222222222,3.861111111111111,3.5833333333333335,3.5555555555555554,2.9166666666666665,2.638888888888889,3.0833333333333335,3.4444444444444446,3.38
EBK UNDERSTANDING NUTRITION,3.403460207612457,3.055363321799308,3.4948096885813147,4.100346020761246,3.9204152249134947,3.7716262975778547,3.387543252595156,2.7474048442906573,2.8269896193771626,3.3460207612456747,3.384083044982699,3.403321799307958
EBK UNDERSTANDING ORGANIZATIONAL CULTUR,3.405263157894737,2.8421052631578947,3.3684210526315788,4.105263157894737,4.0,3.736842105263158,3.263157894736842,1.9473684210526316,3.1578947368421053,3.6842105263157894,3.9473684210526314,3.406842105263158
EBK UNDERSTANDING PATHOPHYSIOLOGY,3.3923076923076922,3.3461538461538463,3.1923076923076925,4.230769230769231,4.346153846153846,3.576923076923077,3.423076923076923,2.1153846153846154,2.6538461538461537,3.423076923076923,3.6153846153846154,3.393076923076923
EBK UNDERSTANDING PATHOPHYSIOLOGY-STD.G,3.307142857142857,2.9285714285714284,3.357142857142857,4.5,4.214285714285714,3.857142857142857,3.357142857142857,1.9285714285714286,2.642857142857143,3.0714285714285716,3.2142857142857144,3.307857142857143
EBK UNDERSTANDING PATIENT SAFETY,3.5,4.0,3.0,3.0,5.0,1.0,5.0,5.0,3.0,2.0,4.0,3.5
EBK UNDERSTANDING POLITICAL SCIENCE...(,3.35,2.5,2.5,4.0,4.5,3.5,3.5,2.5,3.5,4.0,3.0,3.35
EBK UNDERSTANDING PSYCHOLOGY,3.283333333333333,3.0833333333333335,3.3333333333333335,4.0,3.6666666666666665,3.5833333333333335,2.9166666666666665,2.5833333333333335,2.75,3.5,3.4166666666666665,3.2816666666666667
EBK UNDERSTANDING REGRESSION ANALYSIS,3.325,3.625,3.125,4.375,3.5,3.625,3.375,2.125,2.875,3.0,3.625,3.32375
EBK UNDERSTANDING RESEARCH METHODS,3.494117647058823,3.1372549019607843,3.5686274509803924,3.9607843137254903,4.1568627450980395,3.9215686274509802,3.588235294117647,2.411764705882353,2.9215686274509802,3.6470588235294117,3.627450980392157,3.4913725490196077
EBK UNDERSTANDING RESEARCH-TEXT,3.2,3.2,3.5,4.2,4.0,3.3,2.9,2.5,2.2,3.1,3.1,3.2019999999999995
EBK UNDERSTANDING SOCIAL PROBLEMS,2.9,4.0,2.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,3.0,2.9
EBK UNDERSTANDING SPORT ORGANIZATIONS,3.3944444444444444,2.7777777777777777,3.2222222222222223,3.8333333333333335,4.111111111111111,3.7222222222222223,3.5555555555555554,2.7777777777777777,3.2222222222222223,3.7222222222222223,3.0,3.393333333333333
EBK UNDERSTANDING TERRORISM,3.216666666666667,3.0555555555555554,3.2222222222222223,4.277777777777778,3.9444444444444446,3.611111111111111,3.0,2.5555555555555554,2.2777777777777777,2.7222222222222223,3.5,3.2183333333333333
"EBK UNDERSTANDING THE AMERICAN PROMISE,",3.6,3.0,3.6666666666666665,3.0,3.6666666666666665,4.0,4.666666666666667,3.0,3.3333333333333335,4.0,3.6666666666666665,3.6
EBK UNDERSTANDING THE KORAN,3.5,3.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,1.0,3.0,3.5
EBK UNDERSTANDING THE VICTORIANS,3.5666666666666664,3.0,4.0,3.6666666666666665,4.0,3.6666666666666665,4.333333333333333,3.3333333333333335,2.0,4.0,3.6666666666666665,3.5666666666666664
EBK UNDERSTANDING U.S.-LATIN AMERICAN..,2.8,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.8
EBK UNDERSTANDING VIOLENCE AND VICTIMIZ,3.4250000000000003,3.25,3.25,3.25,3.0,3.75,3.25,2.25,3.5,3.75,5.0,3.42
EBK UNDERSTANDING VIOLENCE+VICTIM...,3.4000000000000004,3.0,4.0,4.5,2.0,3.0,2.5,2.5,4.0,5.0,3.5,3.4
EBK UNDERSTANDING WORLD RELIGIONS,3.3808510638297875,3.106382978723404,3.404255319148936,4.0212765957446805,4.0212765957446805,3.6382978723404253,3.5319148936170213,2.617021276595745,2.978723404255319,3.127659574468085,3.3617021276595747,3.378936170212766
EBK UNDERSTANDING YOUR USERS,3.25,2.5,3.0,3.5,5.0,4.0,2.5,3.0,2.0,3.0,4.0,3.25
EBK UNDERSTANDING+MANAGING DIVERSITY,3.483333333333333,3.2777777777777777,3.611111111111111,4.0,4.0,4.055555555555555,3.5,2.3333333333333335,2.888888888888889,3.8333333333333335,3.3333333333333335,3.4844444444444442
EBK UNFINISHED REVOLUTION,2.88,3.0,3.2,3.6,3.2,2.4,2.4,2.0,3.0,2.6,3.4,2.8839999999999995
EBK UNFLATTENING,2.9,5.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.9
EBK UNIMAGINABLE MATH.OF BORGES'LIB...B,3.033333333333333,3.0,2.6666666666666665,3.6666666666666665,3.3333333333333335,2.0,3.6666666666666665,2.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,3.033333333333333
EBK UNITED NATIONS:VERY SHORT INTRO.,3.3857142857142857,2.142857142857143,4.0,4.142857142857143,4.0,3.5714285714285716,3.4285714285714284,1.7142857142857142,3.0,4.571428571428571,3.2857142857142856,3.3857142857142857
EBK UNITED STATES CONGRESS,3.6100000000000003,3.6,3.1,4.3,4.3,3.9,3.6,2.9,3.4,3.6,3.4,3.6120000000000005
EBK UNITED STATES HEALTHCARE SYSTEM,3.3,3.375,3.375,4.75,4.25,3.25,4.0,1.625,1.625,3.375,3.375,3.3
EBK UNITED STATES OF WAR,3.6,5.0,2.0,3.0,2.0,5.0,4.0,3.0,5.0,5.0,2.0,3.6
"EBK UNIVARIATE, BIVARIATE, AND MULTIVAR",3.5,4.666666666666667,2.6666666666666665,3.6666666666666665,4.666666666666667,4.0,3.6666666666666665,3.0,2.6666666666666665,3.0,3.0,3.5
EBK UNIVERSAL DESIGN,3.266666666666667,2.3333333333333335,2.6666666666666665,4.666666666666667,3.6666666666666665,4.0,3.3333333333333335,1.3333333333333333,4.333333333333333,2.0,4.333333333333333,3.27
EBK UNIVERSAL DESIGN FOR LEARNING IN AC,3.766666666666667,4.666666666666667,3.6666666666666665,4.0,4.333333333333333,3.6666666666666665,4.0,2.3333333333333335,3.0,4.0,4.0,3.77
EBK UNIVERSE-TEXT,3.2652173913043474,2.9565217391304346,2.9130434782608696,4.217391304347826,4.304347826086956,3.5652173913043477,3.347826086956522,1.9130434782608696,2.652173913043478,3.391304347826087,3.391304347826087,3.2656521739130433
"EBK UNIVERSITY MANAGEMENT, THE ACADEMIC",3.6333333333333333,4.0,4.333333333333333,4.666666666666667,4.666666666666667,4.333333333333333,3.3333333333333335,1.6666666666666667,3.0,2.0,4.333333333333333,3.6300000000000003
EBK UNIVERSITY PHYSICS W/MODERN PHYSICS,3.3262295081967213,2.80327868852459,3.0327868852459017,3.901639344262295,4.163934426229508,3.7704918032786887,3.360655737704918,2.721311475409836,2.7868852459016393,3.360655737704918,3.360655737704918,3.325737704918033
"EBK UNIVERSITY PHYSICS,VOL.2 (OER)",3.7,3.5,4.0,4.25,3.5,4.25,3.5,4.0,2.75,4.0,3.25,3.7
EBK UNIX+LINUX SYSTEM ADMIN.HANDBOOK,3.429411764705882,3.3529411764705883,3.411764705882353,3.9411764705882355,3.823529411764706,4.0588235294117645,3.3529411764705883,2.411764705882353,2.5294117647058822,4.0588235294117645,3.3529411764705883,3.43
EBK UNLOCKING MULTILINGUAL LEARNERS'...,3.3833333333333333,2.6666666666666665,3.8333333333333335,4.166666666666667,3.3333333333333335,4.166666666666667,3.6666666666666665,3.0,3.0,3.0,3.0,3.3800000000000003
EBK UNLOCKING POTENTIAL,3.4333333333333336,4.0,3.1666666666666665,3.6666666666666665,3.6666666666666665,3.5,3.1666666666666665,3.1666666666666665,2.8333333333333335,4.0,3.1666666666666665,3.43
EBK UNMADE IN CHINA:HIDDEN TRUTH ABOUT.,3.3499999999999996,2.5,3.0,3.5,5.0,5.0,3.5,2.5,3.0,2.5,3.0,3.35
EBK UNREASONABLE HOSPITALITY,3.6666666666666665,3.0,3.0,4.333333333333333,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.333333333333333,3.3333333333333335,3.6666666666666665,3.67
EBK UNSETTLED,3.2,3.5,3.5,4.5,4.0,3.0,2.5,2.0,2.5,3.0,3.5,3.2
EBK UNSPOKEN LEGACY,3.6999999999999997,4.0,3.0,4.333333333333333,4.666666666666667,4.0,4.333333333333333,3.3333333333333335,2.6666666666666665,4.0,2.6666666666666665,3.7000000000000006
EBK UNTANGLING FEAR IN LAWYERING,3.3333333333333335,2.8333333333333335,3.5,3.5,4.0,4.0,3.1666666666666665,2.5,3.5,3.6666666666666665,2.6666666666666665,3.33
EBK UPANISHADS,3.4333333333333336,3.0,3.3333333333333335,4.0,4.0,4.666666666666667,3.3333333333333335,1.6666666666666667,3.0,3.6666666666666665,3.6666666666666665,3.43
"EBK UPPERS,DOWNERS,ALL AROUNDERS",3.43125,3.8125,2.8125,3.9375,4.0,3.5625,3.8125,2.6875,2.8125,3.625,3.25,3.43125
EBK UPSTREAM,2.5,1.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,2.5
EBK URBAN DESIGN READER,3.3909090909090907,3.2954545454545454,3.4318181818181817,4.068181818181818,4.068181818181818,3.6136363636363638,3.0454545454545454,2.5,2.590909090909091,3.772727272727273,3.522727272727273,3.39
EBK URBAN ECOLOGY:SCIENCE OF CITIES,3.37,3.1,3.4,3.8,4.0,3.9,3.7,3.0,2.5,3.0,3.3,3.37
EBK URBAN ECONOMICS,3.176470588235294,3.4705882352941178,3.0,3.823529411764706,4.352941176470588,3.2941176470588234,4.0,2.0588235294117645,2.235294117647059,2.764705882352941,2.764705882352941,3.176470588235294
EBK URBAN TRANSIT,3.2600000000000002,2.8,3.2,3.2,3.4,4.0,2.6,3.0,2.4,3.8,4.2,3.2599999999999993
EBK URINALYSIS+BODY FLUIDS,3.75,5.0,4.5,4.0,4.0,5.0,3.0,3.5,3.0,2.0,3.5,3.75
EBK UROGYNECOLOGY+RECONSTRUCTIVE PELVIC,3.5157894736842104,3.4210526315789473,3.736842105263158,4.2105263157894735,3.9473684210526314,3.789473684210526,3.8421052631578947,2.3157894736842106,2.8421052631578947,3.1052631578947367,3.9473684210526314,3.5199999999999996
EBK US AGAINST THEM,3.62,3.6,3.8,4.8,4.2,4.2,4.0,3.0,2.4,2.8,3.4,3.622
