College,Year,Semester,Department,Format,Total_Spend,Book_Count
fiu,24,W,47,Digital,0.0,94
fiu,24,W,47,Physical,210.0,64
fiu,24,W,470,Digital,0.0,84
fiu,24,W,470,Physical,0.0,28
fiu,24,W,471,Digital,0.0,69
fiu,24,W,471,Physical,984.5,33
fiu,24,W,474,Digital,0.0,3405
fiu,24,W,474,Physical,0.0,783
fiu,24,W,477,Digital,0.0,150
fiu,24,W,477,Physical,5168.7,31
fiu,24,W,478,Digital,6175.0,654
fiu,24,W,478,Physical,7056.9204,295
fiu,24,W,48,Physical,5615.08,50
fiu,24,W,486,Digital,0.0,1107
fiu,24,W,486,Physical,73878.875,806
fiu,24,W,492,Digital,0.0,218
fiu,24,W,492,Physical,1810.49,24
fiu,24,W,498,Digital,0.0,203
fiu,24,W,498,Physical,5389.08,100
fiu,24,W,50,Digital,7910.0996,367
fiu,24,W,50,Physical,13088.13,161
fiu,24,W,501,Digital,0.0,6
fiu,24,W,501,Physical,340.0,19
fiu,24,W,504,Digital,0.0,72
fiu,24,W,504,Physical,101567.17,926
fiu,24,W,507,Digital,0.0,3
fiu,24,W,507,Physical,174146.95,1153
fiu,24,W,510,Digital,0.0,66
fiu,24,W,510,Physical,3531.16,199
fiu,24,W,513,Physical,63.8,4
fiu,24,W,516,Physical,685.12,16
fiu,24,W,519,Digital,0.0,288
fiu,24,W,519,Physical,46180.96,321
fiu,24,W,528,Physical,9599.4,60
fiu,24,W,534,Physical,239.16,12
fiu,24,W,541,Digital,0.0,4211
fiu,24,W,541,Physical,0.0,2290
fiu,24,W,545,Digital,0.0,427
fiu,24,W,545,Physical,48452.69,410
fiu,24,W,546,Digital,0.0,1833
fiu,24,W,546,Physical,349785.06,2076
fiu,24,W,549,Digital,0.0,573
fiu,24,W,549,Physical,0.0,215
fiu,24,W,552,Digital,0.0,10
fiu,24,W,552,Physical,555.0,5
fiu,24,W,555,Digital,0.0,114
fiu,24,W,561,Digital,3903.68,32
fiu,24,W,567,Digital,0.0,1591
fiu,24,W,567,Physical,2783.48,513
fiu,24,W,570,Digital,0.0,846
fiu,24,W,570,Physical,18224.1,478
fiu,24,W,572,Digital,0.0,1257
fiu,24,W,572,Physical,0.0,597
fiu,24,W,573,Digital,164717.11,4713
fiu,24,W,573,Physical,419025.7,5336
fiu,24,W,576,Digital,0.0,78
fiu,24,W,576,Physical,0.0,39
fiu,24,W,582,Digital,0.0,31
fiu,24,W,582,Physical,3352.9602,31
fiu,24,W,588,Physical,0.0,26
fiu,24,W,594,Digital,0.0,142
fiu,24,W,594,Physical,12714.6,188
fiu,24,W,599,Digital,8378.68,1864
fiu,24,W,599,Physical,1514.24,644
fiu,24,W,600,Digital,0.0,235
fiu,24,W,600,Physical,3510.32,156
fiu,24,W,603,Digital,0.0,1025
fiu,24,W,603,Physical,71941.734,1484
fiu,24,W,606,Digital,0.0,37
fiu,24,W,606,Physical,592.0,37
fiu,24,W,609,Digital,0.0,338
fiu,24,W,609,Physical,3426.8,182
fiu,24,W,615,Digital,0.0,1868
fiu,24,W,615,Physical,0.0,498
fiu,24,W,618,Digital,98590.72,3257
fiu,24,W,618,Physical,156190.78,2253
fiu,24,W,621,Digital,0.0,62
fiu,24,W,621,Physical,2424.75,43
fiu,24,W,624,Digital,0.0,3
fiu,24,W,624,Physical,1027.6799,12
fiu,24,W,627,Digital,13889.4,2333
fiu,24,W,627,Physical,165094.02,1475
fiu,24,W,630,Digital,0.0,1576
fiu,24,W,630,Physical,37443.63,1417
fiu,24,W,633,Physical,0.0,3
fiu,24,W,636,Digital,7632.5,1012
fiu,24,W,636,Physical,58346.85,530
fiu,24,W,645,Digital,0.0,319
fiu,24,W,645,Physical,108883.734,870
fiu,24,W,651,Digital,18707.65,15844
fiu,24,W,651,Physical,335901.4,3359
fiu,24,W,654,Digital,0.0,201
fiu,24,W,654,Physical,19119.11,158
fiu,24,W,657,Digital,3800.0,956
fiu,24,W,657,Physical,7292.06,566
fiu,24,W,660,Digital,110294.28,2151
fiu,24,W,660,Physical,0.0,670
fiu,24,W,663,Digital,0.0,186
fiu,24,W,663,Physical,43601.31,714
fiu,24,W,666,Digital,0.0,1039
fiu,24,W,666,Physical,6844.8,646
fiu,24,W,669,Digital,0.0,1820
fiu,24,W,669,Physical,245888.69,2359
fiu,24,W,670,Digital,0.0,52
fiu,24,W,670,Physical,0.0,52
fiu,24,W,671,Digital,0.0,26
fiu,24,W,671,Physical,241.76,39
fiu,24,W,675,Digital,845.91,732
fiu,24,W,675,Physical,21236.291,214
fiu,24,W,68,Digital,0.0,76
fiu,24,W,682,Digital,0.0,384
fiu,24,W,682,Physical,1660.9801,256
fiu,24,W,683,Digital,0.0,347
fiu,24,W,683,Physical,18158.4,167
fiu,24,W,684,Digital,0.0,676
fiu,24,W,684,Physical,23229.0,816
fiu,24,W,687,Digital,4480.2,4509
fiu,24,W,687,Physical,317314.5,2601
fiu,24,W,688,Digital,9171.75,2364
fiu,24,W,688,Physical,81268.86,843
fiu,24,W,690,Digital,0.0,604
fiu,24,W,690,Physical,0.0,527
fiu,24,W,693,Digital,210982.98,5175
fiu,24,W,693,Physical,44870.9,701
fiu,24,W,694,Digital,0.0,756
fiu,24,W,694,Physical,34482.58,349
fiu,24,W,696,Digital,244445.06,1907
fiu,24,W,696,Physical,24551.28,523
fiu,24,W,699,Digital,0.0,23
fiu,24,W,699,Physical,0.0,23
fiu,24,W,702,Digital,0.0,81
fiu,24,W,702,Physical,1457.7301,27
fiu,24,W,705,Digital,0.0,39
fiu,24,W,705,Physical,1595.44,16
fiu,24,W,708,Digital,991.69,57
fiu,24,W,708,Physical,3980.36,116
fiu,24,W,714,Digital,263440.88,4926
fiu,24,W,714,Physical,85904.3,1263
fiu,24,W,715,Physical,9046.4,88
fiu,24,W,717,Digital,0.0,249
fiu,24,W,717,Physical,12830.95,91
fiu,24,W,72,Digital,0.0,544
fiu,24,W,72,Physical,59096.76,756
fiu,24,W,720,Digital,8451.0,699
fiu,24,W,720,Physical,21045.0,115
fiu,24,W,723,Digital,13308.3,1514
fiu,24,W,723,Physical,69391.57,601
fiu,24,W,726,Digital,0.0,267
fiu,24,W,726,Physical,41336.938,178
fiu,24,W,729,Digital,0.0,1150
fiu,24,W,729,Physical,24136.73,384
fiu,24,W,732,Digital,48874.8,320
fiu,24,W,732,Physical,0.0,85
fiu,24,W,733,Digital,0.0,385
fiu,24,W,733,Physical,25856.14,162
fiu,24,W,735,Digital,15212.32,746
fiu,24,W,735,Physical,41611.64,1651
fiu,24,W,738,Digital,0.0,208
fiu,24,W,738,Physical,6421.07,108
fiu,24,W,741,Digital,0.0,69
fiu,24,W,741,Physical,3492.82,101
fiu,24,W,744,Digital,8113.16,968
fiu,24,W,744,Physical,11900.0,385
fiu,24,W,747,Digital,0.0,205
fiu,24,W,747,Physical,9916.399,252
fiu,24,W,748,Digital,0.0,171
fiu,24,W,748,Physical,22851.791,108
fiu,24,W,749,Digital,0.0,30
fiu,24,W,749,Physical,1716.0,15
fiu,24,W,75,Digital,0.0,1691
fiu,24,W,75,Physical,170075.34,1311
fiu,24,W,750,Digital,0.0,25
fiu,24,W,750,Physical,0.0,25
fiu,24,W,753,Digital,0.0,72
fiu,24,W,753,Physical,1747.8799,65
fiu,24,W,754,Digital,13800.25,1199
fiu,24,W,754,Physical,16488.12,570
fiu,24,W,756,Digital,6173.16,1427
fiu,24,W,756,Physical,43707.38,1265
fiu,24,W,757,Physical,2975.28,86
fiu,24,W,758,Digital,0.0,64
fiu,24,W,758,Physical,1663.36,64
fiu,24,W,76,Digital,0.0,980
fiu,24,W,76,Physical,45161.82,413
fiu,24,W,77,Digital,0.0,3759
fiu,24,W,77,Physical,0.0,4431
fiu,24,W,78,Digital,0.0,42
fiu,24,W,78,Physical,19637.92,197
fiu,24,W,790,Digital,0.0,44
fiu,24,W,790,Physical,4850.56,44
fiu,24,W,81,Digital,0.0,5466
fiu,24,W,81,Physical,713524.7,7834
fiu,24,W,87,Digital,0.0,2844
fiu,24,W,87,Physical,12123.85,1429
fiu,24,W,888,Digital,0.0,4
fiu,24,W,888,Physical,34.0,14
fiu,24,W,90,Digital,0.0,2879
fiu,24,W,90,Physical,71547.46,1095
fiu,24,W,91,Digital,0.0,25
fiu,24,W,93,Digital,28425.62,7583
fiu,24,W,93,Physical,407196.3,3567
fiu,24,W,96,Digital,0.0,128
fiu,24,W,96,Physical,51928.66,470
glenville,22,A,100,Digital,0.0,20
glenville,22,A,100,Physical,5471.3403,22
glenville,22,A,160,Digital,0.0,498
glenville,22,A,160,Physical,25425.41,226
glenville,22,A,180,Physical,17363.36,70
glenville,22,A,200,Digital,0.0,24
glenville,22,A,200,Physical,2485.2002,12
glenville,22,A,220,Digital,0.0,48
glenville,22,A,220,Physical,1448.92,24
glenville,22,A,260,Physical,9249.92,92
glenville,22,A,280,Physical,8602.88,44
glenville,22,A,420,Physical,5285.82,74
glenville,22,A,440,Digital,633.08,76
glenville,22,A,440,Physical,7487.22,45
glenville,22,A,540,Physical,0.0,23
glenville,22,A,560,Digital,0.0,60
glenville,22,A,560,Physical,11081.91,33
glenville,22,A,700,Digital,1245.86,42
glenville,22,A,700,Physical,2128.0,19
glenville,22,A,720,Digital,0.0,98
glenville,22,A,720,Physical,10198.4,85
glenville,22,F,100,Digital,9877.89,491
glenville,22,F,100,Physical,32507.3,244
glenville,22,F,120,Physical,31005.568,443
glenville,22,F,140,Digital,0.0,134
glenville,22,F,140,Physical,42731.23,676
glenville,22,F,160,Digital,2699.7,1385
glenville,22,F,160,Physical,113502.66,1162
glenville,22,F,180,Digital,0.0,3
glenville,22,F,180,Physical,90323.33,359
glenville,22,F,20,Digital,1374.89,68
glenville,22,F,20,Physical,43091.93,167
glenville,22,F,200,Digital,4369.54,258
glenville,22,F,200,Physical,30857.9,149
glenville,22,F,220,Digital,0.0,157
glenville,22,F,220,Physical,10164.88,81
glenville,22,F,230,Physical,6658.58,58
glenville,22,F,240,Digital,1462.5,205
glenville,22,F,240,Physical,33499.27,290
glenville,22,F,260,Digital,0.0,479
glenville,22,F,260,Physical,57913.65,1691
glenville,22,F,280,Digital,0.0,165
glenville,22,F,280,Physical,56877.8,293
glenville,22,F,300,Physical,8719.57,65
glenville,22,F,320,Digital,0.0,120
glenville,22,F,320,Physical,0.0,40
glenville,22,F,340,Physical,0.0,267
glenville,22,F,360,Digital,0.0,88
glenville,22,F,360,Physical,1934.8999,22
glenville,22,F,380,Physical,900.0,45
glenville,22,F,40,Digital,0.0,13
glenville,22,F,40,Physical,490.0,13
glenville,22,F,420,Digital,0.0,303
glenville,22,F,420,Physical,37151.36,506
glenville,22,F,440,Digital,15472.87,644
glenville,22,F,440,Physical,91790.95,516
glenville,22,F,460,Digital,0.0,54
glenville,22,F,460,Physical,1424.53,67
glenville,22,F,520,Digital,0.0,50
glenville,22,F,520,Physical,8874.2,52
glenville,22,F,540,Digital,2950.0,53
glenville,22,F,540,Physical,62279.31,728
glenville,22,F,560,Digital,0.0,493
glenville,22,F,560,Physical,62350.7,203
glenville,22,F,580,Digital,0.0,50
glenville,22,F,580,Physical,5928.0,90
glenville,22,F,60,Physical,8396.99,44
glenville,22,F,600,Digital,0.0,186
glenville,22,F,600,Physical,27018.299,179
glenville,22,F,620,Digital,0.0,46
glenville,22,F,620,Physical,2024.0,46
glenville,22,F,640,Digital,0.0,20
glenville,22,F,640,Physical,5719.54,66
glenville,22,F,660,Digital,0.0,139
glenville,22,F,660,Physical,34818.07,317
glenville,22,F,680,Physical,3870.3,70
glenville,22,F,700,Digital,2758.69,93
glenville,22,F,700,Physical,24020.76,222
glenville,22,F,720,Digital,11049.23,948
glenville,22,F,720,Physical,30300.6,556
glenville,22,F,740,Digital,0.0,44
glenville,22,F,740,Physical,2718.28,54
glenville,22,F,780,Digital,0.0,406
glenville,22,F,780,Physical,77787.35,350
glenville,22,F,80,Digital,11898.88,510
glenville,22,F,80,Physical,43001.13,420
glenville,22,F,800,Digital,0.0,10
glenville,22,F,800,Physical,17461.729,160
glenville,22,F,820,Digital,4999.5,552
glenville,22,F,820,Physical,31819.47,323
glenville,22,F,840,Digital,127.96,127
glenville,22,F,840,Physical,2370.55,57
glenville,22,F,900,Digital,0.0,78
glenville,22,F,900,Physical,7861.0303,29
glenville,22,F,920,Digital,0.0,29
glenville,22,F,920,Physical,3629.06,29
glenville,22,W,100,Digital,5070.0,96
glenville,22,W,100,Physical,31078.6,123
glenville,22,W,120,Physical,11478.359,164
glenville,22,W,140,Digital,0.0,22
glenville,22,W,140,Physical,5438.86,83
glenville,22,W,160,Digital,0.0,635
glenville,22,W,160,Physical,45036.312,515
glenville,22,W,180,Digital,1499.75,95
glenville,22,W,180,Physical,57495.16,245
glenville,22,W,20,Digital,0.0,162
glenville,22,W,20,Physical,12333.181,73
glenville,22,W,200,Digital,0.0,112
glenville,22,W,200,Physical,11597.601,56
glenville,22,W,220,Digital,0.0,56
glenville,22,W,220,Physical,4224.32,33
glenville,22,W,240,Digital,0.0,89
glenville,22,W,240,Physical,8854.78,97
glenville,22,W,260,Digital,0.0,140
glenville,22,W,260,Physical,18925.38,576
glenville,22,W,280,Digital,0.0,337
glenville,22,W,280,Physical,21865.531,126
glenville,22,W,300,Physical,3487.96,28
glenville,22,W,320,Digital,0.0,64
glenville,22,W,320,Physical,10205.44,32
glenville,22,W,340,Physical,0.0,73
glenville,22,W,360,Digital,0.0,40
glenville,22,W,360,Physical,879.5,10
glenville,22,W,380,Digital,0.0,63
glenville,22,W,380,Physical,2005.14,57
glenville,22,W,420,Digital,0.0,139
glenville,22,W,420,Physical,17770.35,356
glenville,22,W,440,Digital,5319.44,297
glenville,22,W,440,Physical,37978.06,222
glenville,22,W,520,Digital,0.0,52
glenville,22,W,520,Physical,3799.95,42
glenville,22,W,540,Digital,0.0,313
glenville,22,W,540,Physical,19385.89,142
glenville,22,W,560,Digital,3769.42,364
glenville,22,W,560,Physical,40435.2,142
glenville,22,W,580,Digital,0.0,251
glenville,22,W,580,Physical,18986.44,109
glenville,22,W,60,Physical,5585.78,23
glenville,22,W,600,Digital,0.0,150
glenville,22,W,600,Physical,15515.449,89
glenville,22,W,620,Digital,0.0,80
glenville,22,W,620,Physical,3580.0,20
glenville,22,W,640,Physical,1039.89,11
glenville,22,W,660,Digital,143.0,186
glenville,22,W,660,Physical,20422.39,214
glenville,22,W,680,Digital,0.0,33
glenville,22,W,680,Physical,4072.47,35
glenville,22,W,700,Physical,10642.74,96
glenville,22,W,720,Digital,3027.9102,505
glenville,22,W,720,Physical,32418.55,287
glenville,22,W,740,Digital,0.0,8
glenville,22,W,740,Physical,2404.93,42
glenville,22,W,780,Digital,0.0,162
glenville,22,W,780,Physical,29132.5,139
glenville,22,W,80,Digital,6161.92,322
glenville,22,W,80,Physical,23001.6,250
glenville,22,W,800,Physical,5039.1,35
glenville,22,W,820,Digital,0.0,172
glenville,22,W,820,Physical,9013.45,170
glenville,22,W,840,Digital,2131.48,156
glenville,22,W,840,Physical,7862.1396,52
glenville,22,W,920,Physical,494.55002,9
glenville,23,A,100,Physical,4066.05,24
glenville,23,A,120,Physical,1456.8999,17
glenville,23,A,160,Digital,0.0,17
glenville,23,A,160,Physical,1351.9501,5
glenville,23,A,180,Physical,4416.48,18
glenville,23,A,200,Digital,949.89996,10
glenville,23,A,200,Physical,2899.4001,14
glenville,23,A,220,Physical,922.04004,12
glenville,23,A,240,Physical,92.850006,3
glenville,23,A,260,Physical,3697.77,35
glenville,23,A,280,Physical,5474.56,28
glenville,23,A,300,Physical,249.14,2
glenville,23,A,420,Digital,0.0,1
glenville,23,A,420,Physical,1211.5,25
glenville,23,A,440,Physical,8686.26,56
glenville,23,A,460,Physical,142.56,6
glenville,23,A,540,Digital,3874.8699,33
glenville,23,A,540,Physical,2944.75,50
glenville,23,A,560,Physical,6739.1997,20
glenville,23,A,580,Physical,832.0,8
glenville,23,A,660,Physical,538.32,3
glenville,23,A,700,Digital,1030.2,15
glenville,23,A,700,Physical,920.0,8
glenville,23,A,720,Digital,4218.84,38
glenville,23,A,720,Physical,4954.56,30
glenville,23,A,740,Physical,1074.6,5
glenville,23,A,820,Physical,700.74,9
glenville,23,A,840,Physical,223.93,7
glenville,23,F,100,Physical,37277.14,158
glenville,23,F,120,Physical,24338.799,284
glenville,23,F,140,Physical,10309.34,136
glenville,23,F,160,Digital,0.0,4
glenville,23,F,160,Physical,77337.67,672
glenville,23,F,180,Digital,0.0,14
glenville,23,F,180,Physical,57504.38,246
glenville,23,F,20,Digital,499.96,4
glenville,23,F,20,Physical,37861.5,151
glenville,23,F,200,Digital,2089.78,22
glenville,23,F,200,Physical,11804.7,57
glenville,23,F,220,Physical,4238.66,35
glenville,23,F,230,Physical,3949.86,36
glenville,23,F,240,Digital,0.0,24
glenville,23,F,240,Physical,23154.59,197
glenville,23,F,260,Digital,0.0,227
glenville,23,F,260,Physical,25319.62,768
glenville,23,F,280,Physical,21019.06,135
glenville,23,F,300,Physical,12483.34,94
glenville,23,F,320,Physical,0.0,22
glenville,23,F,340,Physical,0.0,81
glenville,23,F,40,Digital,0.0,5
glenville,23,F,40,Physical,235.95,6
glenville,23,F,420,Digital,0.0,7
glenville,23,F,420,Physical,24033.89,408
glenville,23,F,440,Digital,5699.4,62
glenville,23,F,440,Physical,71300.68,423
glenville,23,F,460,Physical,570.24,24
glenville,23,F,520,Physical,11536.4,64
glenville,23,F,540,Digital,6646.98,79
glenville,23,F,540,Physical,41500.93,682
glenville,23,F,560,Digital,1899.7999,60
glenville,23,F,560,Physical,35242.48,164
glenville,23,F,580,Physical,6760.0,79
glenville,23,F,60,Digital,89.99,1
glenville,23,F,60,Physical,3670.85,163
glenville,23,F,600,Physical,17949.28,113
glenville,23,F,620,Physical,1056.0,24
glenville,23,F,640,Physical,728.0,13
glenville,23,F,660,Digital,0.0,66
glenville,23,F,660,Physical,23195.049,205
glenville,23,F,680,Digital,0.0,11
glenville,23,F,680,Physical,1216.38,22
glenville,23,F,700,Digital,5851.03,97
glenville,23,F,700,Physical,5564.93,49
glenville,23,F,720,Digital,6365.74,84
glenville,23,F,720,Physical,34541.39,480
glenville,23,F,740,Physical,2106.56,79
glenville,23,F,780,Physical,42068.85,194
glenville,23,F,80,Digital,0.0,29
glenville,23,F,80,Physical,47643.33,532
glenville,23,F,800,Physical,10267.42,94
glenville,23,F,820,Digital,2699.73,27
glenville,23,F,820,Physical,2210.84,38
glenville,23,F,840,Physical,9509.329,78
glenville,23,F,900,Digital,0.0,43
glenville,23,F,940,Physical,139.95999,8
glenville,23,W,100,Digital,0.0,1
glenville,23,W,100,Physical,26830.26,144
glenville,23,W,120,Physical,16237.68,232
glenville,23,W,140,Digital,0.0,35
glenville,23,W,140,Physical,8953.78,159
glenville,23,W,160,Digital,2573.75,165
glenville,23,W,160,Physical,50243.59,519
glenville,23,W,180,Digital,0.0,8
glenville,23,W,180,Physical,42053.04,171
glenville,23,W,20,Physical,19904.41,74
glenville,23,W,200,Physical,11183.4,54
glenville,23,W,220,Physical,9139.45,86
glenville,23,W,230,Digital,0.0,33
glenville,23,W,230,Physical,3036.6,15
glenville,23,W,240,Digital,0.0,6
glenville,23,W,240,Physical,17373.9,199
glenville,23,W,260,Digital,0.0,233
glenville,23,W,260,Physical,33135.17,841
glenville,23,W,280,Digital,0.0,33
glenville,23,W,280,Physical,20964.56,117
glenville,23,W,300,Physical,2315.47,19
glenville,23,W,320,Physical,9567.601,30
glenville,23,W,340,Physical,0.0,133
glenville,23,W,380,Digital,0.0,76
glenville,23,W,380,Physical,13723.32,152
glenville,23,W,420,Digital,0.0,21
glenville,23,W,420,Physical,23873.47,363
glenville,23,W,440,Digital,0.0,46
glenville,23,W,440,Physical,40503.918,232
glenville,23,W,460,Digital,0.0,2
glenville,23,W,460,Physical,213.84,9
glenville,23,W,520,Physical,7073.8,50
glenville,23,W,540,Digital,7161.0,87
glenville,23,W,540,Physical,45298.58,569
glenville,23,W,560,Digital,1689.74,104
glenville,23,W,560,Physical,38750.4,148
glenville,23,W,580,Digital,2758.69,93
glenville,23,W,580,Physical,13012.47,99
glenville,23,W,60,Digital,1799.7999,20
glenville,23,W,60,Physical,551.88,7
glenville,23,W,600,Digital,0.0,11
glenville,23,W,600,Physical,16219.77,92
glenville,23,W,640,Physical,2399.76,24
glenville,23,W,660,Digital,0.0,122
glenville,23,W,660,Physical,18097.79,201
glenville,23,W,680,Digital,0.0,30
glenville,23,W,680,Physical,5066.69,41
glenville,23,W,700,Physical,9920.0,85
glenville,23,W,720,Digital,2269.08,393
glenville,23,W,720,Physical,37252.13,373
glenville,23,W,740,Physical,852.48,24
glenville,23,W,780,Digital,0.0,285
glenville,23,W,780,Physical,36726.08,173
glenville,23,W,80,Digital,14661.12,195
glenville,23,W,80,Physical,28499.951,333
glenville,23,W,800,Physical,4579.3203,31
glenville,23,W,820,Digital,0.0,1
glenville,23,W,820,Physical,11703.51,180
glenville,23,W,840,Digital,1349.7301,81
glenville,23,W,840,Physical,8164.53,54
glenville,24,A,100,Digital,1739.88,15
glenville,24,A,120,Digital,703.0,19
glenville,24,A,160,Digital,692.92,24
glenville,24,A,180,Digital,1429.88,16
glenville,24,A,200,Digital,0.0,12
glenville,24,A,220,Digital,0.0,11
glenville,24,A,260,Digital,369.18002,7
glenville,24,A,260,Physical,1890.0,18
glenville,24,A,280,Digital,824.85004,15
glenville,24,A,420,Physical,2221.65,36
glenville,24,A,440,Digital,2678.17,39
glenville,24,A,440,Physical,2292.6,21
glenville,24,A,460,Physical,356.4,15
glenville,24,A,540,Digital,2874.77,23
glenville,24,A,540,Physical,3753.81,78
glenville,24,A,560,Digital,2947.31,33
glenville,24,A,560,Physical,997.5,6
glenville,24,A,580,Digital,711.92,8
glenville,24,A,700,Digital,1941.39,26
glenville,24,A,700,Physical,3736.0,18
glenville,24,A,720,Digital,3594.81,69
glenville,24,A,800,Digital,306.0,3
glenville,24,A,840,Digital,1639.6001,40
glenville,24,F,100,Digital,29714.09,210
glenville,24,F,100,Physical,2502.0,18
glenville,24,F,120,Digital,4329.0,117
glenville,24,F,120,Physical,25195.799,294
glenville,24,F,140,Digital,168.0,16
glenville,24,F,140,Physical,11357.82,174
glenville,24,F,160,Digital,13603.42,224
glenville,24,F,160,Physical,37840.14,409
glenville,24,F,180,Digital,48050.62,350
glenville,24,F,180,Physical,15338.18,113
glenville,24,F,20,Digital,7925.75,41
glenville,24,F,20,Physical,17736.791,107
glenville,24,F,200,Digital,3989.5798,102
glenville,24,F,220,Digital,0.0,5
glenville,24,F,220,Physical,6012.11,52
glenville,24,F,230,Digital,128.7,2
glenville,24,F,230,Physical,1572.24,11
glenville,24,F,240,Digital,3768.6301,64
glenville,24,F,240,Physical,19868.74,198
glenville,24,F,260,Digital,0.0,58
glenville,24,F,260,Physical,27132.34,684
glenville,24,F,280,Digital,2749.5,50
glenville,24,F,280,Physical,354.0,6
glenville,24,F,300,Digital,533.9,5
glenville,24,F,300,Physical,3461.5498,31
glenville,24,F,320,Digital,0.0,35
glenville,24,F,380,Digital,0.0,96
glenville,24,F,380,Physical,0.0,32
glenville,24,F,40,Physical,84.0,2
glenville,24,F,420,Digital,0.0,232
glenville,24,F,420,Physical,13321.71,226
glenville,24,F,440,Digital,13901.16,187
glenville,24,F,440,Physical,30292.66,289
glenville,24,F,460,Digital,0.0,7
glenville,24,F,460,Physical,776.33,29
glenville,24,F,520,Physical,10205.101,59
glenville,24,F,540,Digital,8515.67,72
glenville,24,F,540,Physical,42405.42,1067
glenville,24,F,560,Digital,15412.2,97
glenville,24,F,560,Physical,8760.96,26
glenville,24,F,580,Digital,3194.62,38
glenville,24,F,580,Physical,3213.6,30
glenville,24,F,60,Digital,899.89996,97
glenville,24,F,60,Physical,902.69995,143
glenville,24,F,600,Physical,9518.7,85
glenville,24,F,620,Physical,704.0,16
glenville,24,F,640,Physical,480.0,8
glenville,24,F,660,Digital,5933.5,167
glenville,24,F,680,Digital,0.0,16
glenville,24,F,680,Physical,1769.28,32
glenville,24,F,700,Digital,17572.32,231
glenville,24,F,700,Physical,1200.0,10
glenville,24,F,720,Digital,16017.08,285
glenville,24,F,720,Physical,12456.82,301
glenville,24,F,740,Physical,3983.72,72
glenville,24,F,780,Digital,0.0,98
glenville,24,F,780,Physical,15404.9795,69
glenville,24,F,80,Digital,6016.7,55
glenville,24,F,80,Physical,21973.39,347
glenville,24,F,800,Physical,8961.08,80
glenville,24,F,840,Digital,694.99,16
glenville,24,F,840,Physical,4525.8896,75
glenville,24,F,900,Digital,3119.52,48
glenville,24,F,920,Physical,4505.04,36
glenville,24,F,940,Physical,69.979996,4
glenville,24,W,100,Digital,7543.1797,264
glenville,24,W,100,Physical,21259.24,222
glenville,24,W,120,Physical,19625.299,229
glenville,24,W,140,Physical,10373.5,184
glenville,24,W,160,Digital,0.0,43
glenville,24,W,160,Physical,50766.293,513
glenville,24,W,180,Digital,20412.5,157
glenville,24,W,180,Physical,4151.11,42
glenville,24,W,20,Digital,1994.7899,21
glenville,24,W,20,Physical,24665.17,167
glenville,24,W,200,Digital,0.0,89
glenville,24,W,220,Physical,4419.67,56
glenville,24,W,230,Physical,3771.4,25
glenville,24,W,240,Physical,13111.6,155
glenville,24,W,260,Physical,28483.2,501
glenville,24,W,280,Physical,6890.56,52
glenville,24,W,300,Physical,1619.41,13
glenville,24,W,320,Digital,0.0,51
glenville,24,W,340,Physical,0.0,64
glenville,24,W,380,Physical,2854.2603,18
glenville,24,W,420,Physical,21911.43,356
glenville,24,W,440,Digital,1527.96,28
glenville,24,W,440,Physical,29128.26,207
glenville,24,W,520,Physical,21513.36,134
glenville,24,W,540,Digital,6515.88,54
glenville,24,W,540,Physical,45623.14,755
glenville,24,W,560,Digital,3750.0,20
glenville,24,W,560,Physical,22524.42,147
glenville,24,W,580,Physical,13444.91,99
glenville,24,W,60,Physical,4414.7,117
glenville,24,W,600,Physical,13305.7295,81
glenville,24,W,660,Digital,0.0,9
glenville,24,W,660,Physical,17319.17,223
glenville,24,W,680,Physical,5474.14,42
glenville,24,W,700,Physical,17174.5,137
glenville,24,W,720,Digital,14627.89,117
glenville,24,W,720,Physical,56060.49,418
glenville,24,W,740,Physical,1193.01,32
glenville,24,W,780,Physical,33925.88,164
glenville,24,W,80,Digital,2886.21,31
glenville,24,W,80,Physical,33345.46,318
glenville,24,W,800,Physical,3801.12,24
glenville,24,W,840,Digital,1628.0,22
glenville,24,W,840,Physical,1308.5599,26
glenville,24,W,920,Physical,659.4,12
glenville,24,W,940,Physical,144.99,7
mercer,22,A,10,Digital,0.0,36
mercer,22,A,10,Physical,23172.33,97
mercer,22,A,107,Digital,0.0,20
mercer,22,A,107,Physical,13616.609,75
