campus_code,adoption_type,dept_code,term_year,term_code,total_bundles,total_spend,total_savings,total_retail
785-785,EO,PHY,22,W,40,0.0,0.0,0.0
785-785,EO,PHY,23,F,703,0.0,0.0,0.0
785-785,EO,PHY,23,W,283,0.0,0.0,0.0
785-785,EO,PHY,24,F,340,0.0,0.0,0.0
785-785,EO,PHY,24,W,244,0.0,0.0,0.0
785-785,EO,PHZ,23,W,32,0.0,0.0,0.0
785-785,EO,PHZ,24,W,62,0.0,0.0,0.0
785-785,EO,POR,23,W,4,0.0,0.0,0.0
785-785,EO,POS,21,F,199,0.0,0.0,0.0
785-785,EO,POS,22,A,99,0.0,0.0,0.0
785-785,EO,POS,22,F,119,0.0,0.0,0.0
785-785,EO,POS,22,W,324,0.0,0.0,0.0
785-785,EO,POS,23,A,520,0.0,0.0,0.0
785-785,EO,POS,23,F,2557,0.0,0.0,0.0
785-785,EO,POS,23,W,2341,0.0,0.0,0.0
785-785,EO,POS,24,A,1096,0.0,0.0,0.0
785-785,EO,POS,24,F,1945,0.0,0.0,0.0
785-785,EO,POS,24,W,2092,0.0,0.0,0.0
785-785,EO,POT,21,F,100,0.0,0.0,0.0
785-785,EO,POT,22,A,1528,0.0,0.0,0.0
785-785,EO,POT,22,F,458,0.0,0.0,0.0
785-785,EO,POT,22,W,227,0.0,0.0,0.0
785-785,EO,POT,23,A,2557,0.0,0.0,0.0
785-785,EO,POT,23,F,3286,0.0,0.0,0.0
785-785,EO,POT,23,W,3991,0.0,0.0,0.0
785-785,EO,POT,24,A,1262,0.0,0.0,0.0
785-785,EO,POT,24,F,1346,0.0,0.0,0.0
785-785,EO,POT,24,W,1580,0.0,0.0,0.0
785-785,EO,PPE,21,F,83,0.0,0.0,0.0
785-785,EO,PPE,22,A,414,0.0,0.0,0.0
785-785,EO,PPE,22,F,316,0.0,0.0,0.0
785-785,EO,PPE,22,W,431,0.0,0.0,0.0
785-785,EO,PPE,23,F,630,0.0,0.0,0.0
785-785,EO,PPE,23,W,1002,0.0,0.0,0.0
785-785,EO,PPE,24,F,228,0.0,0.0,0.0
785-785,EO,PPE,24,W,488,0.0,0.0,0.0
785-785,EO,PSB,21,F,384,0.0,0.0,0.0
785-785,EO,PSB,23,F,278,0.0,0.0,0.0
785-785,EO,PSB,23,W,115,0.0,0.0,0.0
785-785,EO,PSB,24,F,596,0.0,0.0,0.0
785-785,EO,PSB,24,W,260,0.0,0.0,0.0
785-785,EO,PSY,21,F,667,0.0,0.0,0.0
785-785,EO,PSY,22,A,908,0.0,0.0,0.0
785-785,EO,PSY,22,F,885,0.0,0.0,0.0
785-785,EO,PSY,22,W,11893,0.0,0.0,0.0
785-785,EO,PSY,23,A,5193,0.0,0.0,0.0
785-785,EO,PSY,23,F,13292,0.0,0.0,0.0
785-785,EO,PSY,23,W,13944,0.0,0.0,0.0
785-785,EO,PSY,24,A,1816,0.0,0.0,0.0
785-785,EO,PSY,24,F,3365,0.0,0.0,0.0
785-785,EO,PSY,24,W,5626,4749.761910059894,5195.238089940103,4725.0
785-785,EO,PUP,22,F,60,0.0,0.0,0.0
785-785,EO,PUP,22,W,15,0.0,0.0,0.0
785-785,EO,PUP,23,A,80,0.0,0.0,0.0
785-785,EO,PUP,23,F,260,0.0,0.0,0.0
785-785,EO,PUP,23,W,228,0.0,0.0,0.0
785-785,EO,PUP,24,A,185,0.0,0.0,0.0
785-785,EO,PUP,24,F,114,0.0,0.0,0.0
785-785,EO,PUP,24,W,174,0.0,0.0,0.0
785-785,EO,PUR,21,F,599,0.0,0.0,0.0
785-785,EO,PUR,22,A,190,0.0,0.0,0.0
785-785,EO,PUR,22,F,464,0.0,0.0,0.0
785-785,EO,PUR,22,W,396,0.0,0.0,0.0
785-785,EO,PUR,23,A,389,0.0,0.0,0.0
785-785,EO,PUR,23,F,1077,0.0,0.0,0.0
785-785,EO,PUR,23,W,713,0.0,0.0,0.0
785-785,EO,PUR,24,A,361,0.0,0.0,0.0
785-785,EO,PUR,24,F,883,0.0,0.0,0.0
785-785,EO,PUR,24,W,726,0.0,0.0,0.0
785-785,EO,QMB,21,F,1023,0.0,0.0,0.0
785-785,EO,QMB,22,A,61,0.0,0.0,0.0
785-785,EO,QMB,22,F,511,0.0,0.0,0.0
785-785,EO,QMB,22,W,400,0.0,0.0,0.0
785-785,EO,QMB,23,A,179,0.0,0.0,0.0
785-785,EO,QMB,23,F,1069,0.0,0.0,0.0
785-785,EO,QMB,23,W,3807,0.0,0.0,0.0
785-785,EO,QMB,24,F,666,0.0,0.0,0.0
785-785,EO,RCS,22,A,11,0.0,0.0,0.0
785-785,EO,RCS,22,F,11,0.0,0.0,0.0
785-785,EO,RCS,22,W,26,0.0,0.0,0.0
785-785,EO,RCS,23,F,35,0.0,0.0,0.0
785-785,EO,RCS,23,W,21,0.0,0.0,0.0
785-785,EO,RCS,24,A,21,0.0,0.0,0.0
785-785,EO,RCS,24,F,89,0.0,0.0,0.0
785-785,EO,RCS,24,W,52,0.0,0.0,0.0
785-785,EO,RED,21,F,106,0.0,0.0,0.0
785-785,EO,RED,22,A,12,0.0,0.0,0.0
785-785,EO,RED,22,F,64,0.0,0.0,0.0
785-785,EO,RED,22,W,130,0.0,0.0,0.0
785-785,EO,RED,23,A,207,0.0,0.0,0.0
785-785,EO,RED,23,F,250,0.0,0.0,0.0
785-785,EO,RED,23,W,262,0.0,0.0,0.0
785-785,EO,RED,24,A,72,0.0,0.0,0.0
785-785,EO,RED,24,F,200,0.0,0.0,0.0
785-785,EO,RED,24,W,186,0.0,0.0,0.0
785-785,EO,REE,21,F,455,0.0,0.0,0.0
785-785,EO,REE,22,A,128,0.0,0.0,0.0
785-785,EO,REE,22,F,552,0.0,0.0,0.0
785-785,EO,REE,22,W,360,0.0,0.0,0.0
785-785,EO,REE,23,A,219,0.0,0.0,0.0
785-785,EO,REE,23,F,705,0.0,0.0,0.0
785-785,EO,REE,23,W,874,0.0,0.0,0.0
785-785,EO,REE,24,A,381,0.0,0.0,0.0
785-785,EO,REE,24,F,1056,0.0,0.0,0.0
785-785,EO,REE,24,W,1041,0.0,0.0,0.0
785-785,EO,REL,21,F,123,0.0,0.0,0.0
785-785,EO,REL,22,A,401,0.0,0.0,0.0
785-785,EO,REL,22,F,188,0.0,0.0,0.0
785-785,EO,REL,22,W,425,0.0,0.0,0.0
785-785,EO,REL,23,A,434,0.0,0.0,0.0
785-785,EO,REL,23,F,1469,0.0,0.0,0.0
785-785,EO,REL,23,W,1889,0.0,0.0,0.0
785-785,EO,REL,24,A,118,0.0,0.0,0.0
785-785,EO,REL,24,F,958,0.0,0.0,0.0
785-785,EO,REL,24,W,1379,0.0,0.0,0.0
785-785,EO,RLG,21,F,38,0.0,0.0,0.0
785-785,EO,RLG,22,A,16,0.0,0.0,0.0
785-785,EO,RLG,22,F,125,0.0,0.0,0.0
785-785,EO,RLG,22,W,104,0.0,0.0,0.0
785-785,EO,RLG,23,A,35,0.0,0.0,0.0
785-785,EO,RLG,23,F,79,0.0,0.0,0.0
785-785,EO,RLG,23,W,21,0.0,0.0,0.0
785-785,EO,RLG,24,A,9,0.0,0.0,0.0
785-785,EO,RLG,24,F,46,0.0,0.0,0.0
785-785,EO,RLG,24,W,30,0.0,0.0,0.0
785-785,EO,RTV,21,F,91,0.0,0.0,0.0
785-785,EO,RTV,23,F,558,0.0,0.0,0.0
785-785,EO,RTV,23,W,474,0.0,0.0,0.0
785-785,EO,RTV,24,F,498,0.0,0.0,0.0
785-785,EO,RTV,24,W,642,0.0,0.0,0.0
785-785,EO,SCE,22,W,32,0.0,0.0,0.0
785-785,EO,SCE,23,A,22,0.0,0.0,0.0
785-785,EO,SCE,24,A,14,0.0,0.0,0.0
785-785,EO,SCM,21,F,463,0.0,0.0,0.0
785-785,EO,SCM,22,A,260,0.0,0.0,0.0
785-785,EO,SCM,22,F,866,0.0,0.0,0.0
785-785,EO,SCM,22,W,504,0.0,0.0,0.0
785-785,EO,SCM,23,A,183,0.0,0.0,0.0
785-785,EO,SCM,23,F,261,0.0,0.0,0.0
785-785,EO,SCM,23,W,186,0.0,0.0,0.0
785-785,EO,SCM,24,A,183,0.0,0.0,0.0
785-785,EO,SCM,24,F,653,0.0,0.0,0.0
785-785,EO,SCM,24,W,384,0.0,0.0,0.0
785-785,EO,SDS,21,F,51,0.0,0.0,0.0
785-785,EO,SDS,22,A,15,0.0,0.0,0.0
785-785,EO,SDS,22,F,59,0.0,0.0,0.0
785-785,EO,SDS,22,W,264,0.0,0.0,0.0
785-785,EO,SDS,23,A,207,0.0,0.0,0.0
785-785,EO,SDS,23,F,472,0.0,0.0,0.0
785-785,EO,SDS,23,W,222,0.0,0.0,0.0
785-785,EO,SDS,24,A,292,0.0,0.0,0.0
785-785,EO,SDS,24,F,245,0.0,0.0,0.0
785-785,EO,SDS,24,W,316,0.0,0.0,0.0
785-785,EO,SMT,22,W,10,0.0,0.0,0.0
785-785,EO,SMT,23,F,36,0.0,0.0,0.0
785-785,EO,SMT,23,W,21,0.0,0.0,0.0
785-785,EO,SOP,21,F,962,0.0,0.0,0.0
785-785,EO,SOP,22,A,2282,0.0,0.0,0.0
785-785,EO,SOP,22,F,880,0.0,0.0,0.0
785-785,EO,SOP,22,W,1353,0.0,0.0,0.0
785-785,EO,SOP,23,A,1723,0.0,0.0,0.0
785-785,EO,SOP,23,F,4471,0.0,0.0,0.0
785-785,EO,SOP,23,W,3660,0.0,0.0,0.0
785-785,EO,SOP,24,A,1899,0.0,0.0,0.0
785-785,EO,SOP,24,F,3632,0.0,0.0,0.0
785-785,EO,SOP,24,W,3619,0.0,0.0,0.0
785-785,EO,SOW,21,F,649,0.0,0.0,0.0
785-785,EO,SOW,22,A,709,0.0,0.0,0.0
785-785,EO,SOW,22,F,1622,0.0,0.0,0.0
785-785,EO,SOW,22,W,1778,0.0,0.0,0.0
785-785,EO,SOW,23,A,1021,0.0,0.0,0.0
785-785,EO,SOW,23,F,2028,0.0,0.0,0.0
785-785,EO,SOW,23,W,2629,0.0,0.0,0.0
785-785,EO,SOW,24,A,1061,0.0,0.0,0.0
785-785,EO,SOW,24,F,2803,0.0,0.0,0.0
785-785,EO,SOW,24,W,2034,0.0,0.0,0.0
785-785,EO,SPA,21,F,691,0.0,0.0,0.0
785-785,EO,SPA,22,A,282,0.0,0.0,0.0
785-785,EO,SPA,22,F,852,0.0,0.0,0.0
785-785,EO,SPA,22,W,463,0.0,0.0,0.0
785-785,EO,SPA,23,A,322,0.0,0.0,0.0
785-785,EO,SPA,23,F,923,0.0,0.0,0.0
785-785,EO,SPA,23,W,795,0.0,0.0,0.0
785-785,EO,SPA,24,A,227,0.0,0.0,0.0
785-785,EO,SPA,24,F,1050,0.0,0.0,0.0
785-785,EO,SPA,24,W,604,0.0,0.0,0.0
785-785,EO,SPC,21,F,916,0.0,0.0,0.0
785-785,EO,SPC,22,A,813,0.0,0.0,0.0
785-785,EO,SPC,22,F,295,0.0,0.0,0.0
785-785,EO,SPC,23,A,605,0.0,0.0,0.0
785-785,EO,SPC,23,F,1588,0.0,0.0,0.0
785-785,EO,SPC,23,W,1331,0.0,0.0,0.0
785-785,EO,SPC,24,A,100,0.0,0.0,0.0
785-785,EO,SPC,24,F,396,0.0,0.0,0.0
785-785,EO,SPC,24,W,1776,0.0,0.0,0.0
785-785,EO,SPM,23,A,50,0.0,0.0,0.0
785-785,EO,SPM,23,F,302,0.0,0.0,0.0
785-785,EO,SPM,23,W,273,0.0,0.0,0.0
785-785,EO,SPM,24,A,80,0.0,0.0,0.0
785-785,EO,SPM,24,F,822,0.0,0.0,0.0
785-785,EO,SPM,24,W,756,0.0,0.0,0.0
785-785,EO,SPN,23,A,120,0.0,0.0,0.0
785-785,EO,SPN,23,F,408,0.0,0.0,0.0
785-785,EO,SPN,23,W,201,0.0,0.0,0.0
785-785,EO,SPN,24,A,252,0.0,0.0,0.0
785-785,EO,SPN,24,W,209,0.0,0.0,0.0
785-785,EO,SPS,21,F,12,0.0,0.0,0.0
785-785,EO,SPS,23,A,64,0.0,0.0,0.0
785-785,EO,SPS,23,F,77,0.0,0.0,0.0
785-785,EO,SPS,23,W,27,0.0,0.0,0.0
785-785,EO,SPS,24,A,21,0.0,0.0,0.0
785-785,EO,SPS,24,F,94,0.0,0.0,0.0
785-785,EO,SPS,24,W,23,0.0,0.0,0.0
785-785,EO,SPT,22,W,87,0.0,0.0,0.0
785-785,EO,SPT,23,F,165,0.0,0.0,0.0
785-785,EO,SPT,24,F,72,0.0,0.0,0.0
785-785,EO,SPT,24,W,81,0.0,0.0,0.0
785-785,EO,SPW,21,F,105,0.0,0.0,0.0
785-785,EO,SPW,22,W,42,0.0,0.0,0.0
785-785,EO,SPW,24,F,120,0.0,0.0,0.0
785-785,EO,SPW,24,W,15,0.0,0.0,0.0
785-785,EO,SSE,21,F,154,0.0,0.0,0.0
785-785,EO,SSE,22,A,239,0.0,0.0,0.0
785-785,EO,SSE,22,F,389,194.02819805366263,145.12180194633734,339.15
785-785,EO,SSE,22,W,19,0.0,0.0,0.0
785-785,EO,SSE,23,A,270,0.0,0.0,0.0
785-785,EO,SSE,23,F,387,0.0,0.0,0.0
785-785,EO,SSE,23,W,257,0.0,0.0,0.0
785-785,EO,SSE,24,A,18,0.0,0.0,0.0
785-785,EO,SSE,24,F,575,0.0,0.0,0.0
785-785,EO,SSE,24,W,26,0.0,0.0,0.0
785-785,EO,STA,21,F,1583,0.0,0.0,0.0
785-785,EO,STA,22,A,48,0.0,0.0,0.0
785-785,EO,STA,22,F,1012,0.0,0.0,0.0
785-785,EO,STA,22,W,2335,0.0,0.0,0.0
785-785,EO,STA,23,A,53,0.0,0.0,0.0
785-785,EO,STA,23,F,1243,0.0,0.0,0.0
785-785,EO,STA,23,W,5072,0.0,0.0,0.0
785-785,EO,STA,24,A,62,0.0,0.0,0.0
785-785,EO,STA,24,F,966,0.0,0.0,0.0
785-785,EO,STA,24,W,710,0.0,0.0,0.0
785-785,EO,SYA,21,F,300,0.0,0.0,0.0
785-785,EO,SYA,22,F,244,0.0,0.0,0.0
785-785,EO,SYA,22,W,152,0.0,0.0,0.0
785-785,EO,SYA,23,F,268,0.0,0.0,0.0
785-785,EO,SYA,23,W,189,0.0,0.0,0.0
785-785,EO,SYA,24,F,48,0.0,0.0,0.0
785-785,EO,SYA,24,W,249,0.0,0.0,0.0
785-785,EO,SYD,21,F,132,0.0,0.0,0.0
785-785,EO,SYD,22,F,25,0.0,0.0,0.0
785-785,EO,SYD,22,W,36,0.0,0.0,0.0
785-785,EO,SYD,23,F,304,0.0,0.0,0.0
785-785,EO,SYD,23,W,898,0.0,0.0,0.0
785-785,EO,SYD,24,A,312,0.0,0.0,0.0
785-785,EO,SYD,24,F,1097,0.0,0.0,0.0
785-785,EO,SYD,24,W,464,0.0,0.0,0.0
785-785,EO,SYG,21,F,355,0.0,0.0,0.0
785-785,EO,SYG,22,A,47,0.0,0.0,0.0
785-785,EO,SYG,22,F,195,0.0,0.0,0.0
785-785,EO,SYG,22,W,328,0.0,0.0,0.0
785-785,EO,SYG,23,A,140,0.0,0.0,0.0
785-785,EO,SYG,23,F,984,0.0,0.0,0.0
785-785,EO,SYG,23,W,453,0.0,0.0,0.0
785-785,EO,SYG,24,A,312,0.0,0.0,0.0
785-785,EO,SYG,24,F,971,0.0,0.0,0.0
785-785,EO,SYG,24,W,1005,0.0,0.0,0.0
785-785,EO,SYO,23,F,225,0.0,0.0,0.0
785-785,EO,SYO,23,W,182,0.0,0.0,0.0
785-785,EO,SYO,24,F,402,0.0,0.0,0.0
785-785,EO,SYO,24,W,267,0.0,0.0,0.0
785-785,EO,SYP,21,F,30,0.0,0.0,0.0
785-785,EO,SYP,22,F,171,0.0,0.0,0.0
785-785,EO,SYP,22,W,185,0.0,0.0,0.0
785-785,EO,SYP,23,A,367,0.0,0.0,0.0
785-785,EO,SYP,23,F,270,0.0,0.0,0.0
785-785,EO,SYP,23,W,396,0.0,0.0,0.0
785-785,EO,SYP,24,F,468,0.0,0.0,0.0
785-785,EO,SYP,24,W,661,0.0,0.0,0.0
785-785,EO,TAX,21,F,75,0.0,0.0,0.0
785-785,EO,TAX,22,A,146,0.0,0.0,0.0
785-785,EO,TAX,22,F,157,0.0,0.0,0.0
785-785,EO,TAX,22,W,328,0.0,0.0,0.0
785-785,EO,TAX,23,A,117,0.0,0.0,0.0
785-785,EO,TAX,23,F,262,0.0,0.0,0.0
785-785,EO,TAX,23,W,70,0.0,0.0,0.0
785-785,EO,TAX,24,A,83,0.0,0.0,0.0
785-785,EO,TAX,24,F,297,0.0,0.0,0.0
785-785,EO,TAX,24,W,141,0.0,0.0,0.0
785-785,EO,TCN,21,F,168,0.0,0.0,0.0
785-785,EO,TCN,22,W,192,0.0,0.0,0.0
785-785,EO,TCN,23,A,587,0.0,0.0,0.0
785-785,EO,TCN,23,F,150,0.0,0.0,0.0
785-785,EO,TCN,23,W,457,0.0,0.0,0.0
785-785,EO,TCN,24,F,20,0.0,0.0,0.0
785-785,EO,TCN,24,W,362,0.0,0.0,0.0
785-785,EO,THE,21,F,121,0.0,0.0,0.0
785-785,EO,THE,22,W,264,0.0,0.0,0.0
785-785,EO,THE,23,A,843,0.0,0.0,0.0
785-785,EO,THE,23,F,521,0.0,0.0,0.0
785-785,EO,THE,23,W,439,0.0,0.0,0.0
785-785,EO,THE,24,F,2174,0.0,0.0,0.0
785-785,EO,THE,24,W,305,0.0,0.0,0.0
785-785,EO,TPA,21,F,18,0.0,0.0,0.0
785-785,EO,TPA,22,A,12,0.0,0.0,0.0
785-785,EO,TPA,23,F,176,0.0,0.0,0.0
785-785,EO,TPA,23,W,60,0.0,0.0,0.0
785-785,EO,TPA,24,F,281,0.0,0.0,0.0
785-785,EO,TPA,24,W,208,0.0,0.0,0.0
785-785,EO,TPP,22,F,252,0.0,0.0,0.0
785-785,EO,TPP,23,F,271,0.0,0.0,0.0
785-785,EO,TPP,23,W,133,0.0,0.0,0.0
785-785,EO,TPP,24,F,355,0.0,0.0,0.0
785-785,EO,TPP,24,W,69,0.0,0.0,0.0
785-785,EO,TRA,21,F,743,0.0,0.0,0.0
785-785,EO,TRA,22,A,527,0.0,0.0,0.0
785-785,EO,TRA,22,W,514,0.0,0.0,0.0
785-785,EO,TRA,23,A,316,0.0,0.0,0.0
785-785,EO,TRA,23,F,489,0.0,0.0,0.0
785-785,EO,TRA,23,W,695,0.0,0.0,0.0
785-785,EO,TRA,24,A,240,0.0,0.0,0.0
785-785,EO,TRA,24,F,822,0.0,0.0,0.0
785-785,EO,TRA,24,W,883,0.0,0.0,0.0
785-785,EO,TSL,22,A,136,0.0,0.0,0.0
785-785,EO,TSL,22,F,14,0.0,0.0,0.0
785-785,EO,TSL,22,W,35,0.0,0.0,0.0
785-785,EO,TSL,23,A,117,0.0,0.0,0.0
785-785,EO,TSL,23,F,189,0.0,0.0,0.0
785-785,EO,TSL,23,W,268,0.0,0.0,0.0
785-785,EO,TSL,24,A,123,0.0,0.0,0.0
785-785,EO,TSL,24,F,144,0.0,0.0,0.0
785-785,EO,TSL,24,W,206,0.0,0.0,0.0
785-785,EO,TTE,21,F,102,0.0,0.0,0.0
785-785,EO,TTE,22,F,178,0.0,0.0,0.0
785-785,EO,TTE,22,W,12,0.0,0.0,0.0
785-785,EO,TTE,23,A,117,0.0,0.0,0.0
785-785,EO,TTE,23,F,345,0.0,0.0,0.0
785-785,EO,TTE,23,W,156,0.0,0.0,0.0
785-785,EO,TTE,24,A,165,0.0,0.0,0.0
785-785,EO,TTE,24,F,238,0.0,0.0,0.0
785-785,EO,TTE,24,W,171,0.0,0.0,0.0
785-785,EO,URP,21,F,28,0.0,0.0,0.0
785-785,EO,URP,22,F,17,0.0,0.0,0.0
785-785,EO,URP,24,W,16,0.0,0.0,0.0
785-785,EO,URS,22,F,12,0.0,0.0,0.0
785-785,EO,URS,22,W,5,0.0,0.0,0.0
785-785,EO,URS,23,F,6,0.0,0.0,0.0
785-785,EO,URS,24,F,3,0.0,0.0,0.0
785-785,EO,WOH,21,F,64,0.0,0.0,0.0
785-785,EO,WOH,22,F,77,0.0,0.0,0.0
785-785,EO,WOH,22,W,32,0.0,0.0,0.0
785-785,EO,WOH,23,F,358,0.0,0.0,0.0
785-785,EO,WOH,23,W,46,0.0,0.0,0.0
785-785,EO,WOH,24,W,72,0.0,0.0,0.0
785-785,EO,WST,21,F,109,0.0,0.0,0.0
785-785,EO,WST,22,A,215,0.0,0.0,0.0
785-785,EO,WST,22,F,171,0.0,0.0,0.0
785-785,EO,WST,22,W,261,0.0,0.0,0.0
785-785,EO,WST,23,A,672,0.0,0.0,0.0
785-785,EO,WST,23,F,874,0.0,0.0,0.0
785-785,EO,WST,23,W,784,0.0,0.0,0.0
785-785,EO,WST,24,A,366,0.0,0.0,0.0
785-785,EO,WST,24,F,642,0.0,0.0,0.0
785-785,EO,WST,24,W,789,0.0,0.0,0.0
785-785,EO,ZOO,21,F,30,0.0,0.0,0.0
785-785,EO,ZOO,22,A,216,0.0,0.0,0.0
785-785,EO,ZOO,22,F,69,0.0,0.0,0.0
785-785,EO,ZOO,22,W,610,0.0,0.0,0.0
785-785,EO,ZOO,23,A,288,0.0,0.0,0.0
785-785,EO,ZOO,23,F,921,0.0,0.0,0.0
785-785,EO,ZOO,23,W,1122,0.0,0.0,0.0
785-785,EO,ZOO,24,F,408,0.0,0.0,0.0
785-785,EO,ZOO,24,W,1123,0.0,0.0,0.0
785-785,FD,ACG,21,F,1859,189749.15584668546,133908.67415331453,331542.69
785-785,FD,ACG,22,A,79,10146.034058978958,7858.065941021043,18004.100000000002
785-785,FD,ACG,22,F,270,20804.891953894265,17450.758046105737,38255.65
785-785,FD,ACG,22,W,248,33583.784947865686,22663.385052134316,56247.17
785-785,FD,ACG,23,A,1890,49411.36663360519,82047.7533663948,131459.12
785-785,FD,ACG,23,F,3329,114833.3877101364,132454.1322898636,247287.52
785-785,FD,ACG,23,W,216,16582.609630397812,13698.430369602187,30281.04
785-785,FD,ACG,24,A,2295,64378.71199476812,105456.86800523187,169835.58
785-785,FD,ACG,24,F,4994,160194.2426987402,169292.1873012598,329486.43
785-785,FD,ACG,24,W,3238,115381.31366769836,130525.57633230164,245906.88999999998
785-785,FD,ADV,21,F,118,1582.1021404527346,1199.1578595472656,2781.26
785-785,FD,ADV,23,A,208,1993.7955102214917,3518.204489778508,5512.0
785-785,FD,ADV,23,F,412,3082.333465697495,4549.666534302505,7632.0
785-785,FD,ADV,23,W,274,0.0,0.0,0.0
785-785,FD,ADV,24,A,188,2604.391109206418,4497.608890793582,7102.0
785-785,FD,ADV,24,F,512,3989.677044439455,5816.242955560545,9805.92
785-785,FD,ADV,24,W,307,948.2270259558103,1383.7729740441898,2332.0
785-785,FD,AFA,23,F,93,2915.0904865315815,2789.529513468419,5704.62
785-785,FD,AMH,21,F,214,6043.7022846787395,4656.2977153212605,10700.0
785-785,FD,AMH,22,W,364,6918.196022798628,5066.803977201372,11985.0
785-785,FD,AMH,23,A,236,10764.40723079482,9970.552769205178,20734.96
785-785,FD,AMH,23,F,810,16569.953498311737,17193.90650168826,33763.86
785-785,FD,AMH,24,A,1315,14931.041895171755,25755.398104828244,37397.84
785-785,FD,AMH,24,F,1508,30258.763592314044,31876.156407685958,49754.76
785-785,FD,AMH,24,W,1143,23270.12588741952,25015.71411258048,48285.84
785-785,FD,ANT,22,F,234,2458.329771688002,3780.890228311998,6239.219999999999
785-785,FD,ANT,23,F,228,1860.9551313374309,2850.284868662569,4711.24
785-785,FD,ANT,24,F,441,8220.839633007976,11181.380366992025,19402.22
785-785,FD,ANT,24,W,178,1939.9363456162362,2863.5236543837636,4803.46
785-785,FD,APK,21,F,35,2211.950997164118,2114.0490028358818,4326.0
785-785,FD,APK,22,A,33,1936.653143814409,2142.1468561855904,4078.7999999999997
785-785,FD,APK,22,F,113,7171.087169823868,6795.71283017613,13966.8
785-785,FD,APK,22,W,141,7893.927227489384,7196.292772510615,15090.22
785-785,FD,APK,23,F,160,7319.14151527403,7048.05848472597,14367.2
785-785,FD,APK,23,W,32,2058.401283212076,1896.7987167879232,3955.2
785-785,FD,APK,24,A,32,1774.1579478907731,2009.8420521092266,3784.0
785-785,FD,APK,24,F,65,3838.9362260359453,3847.3137739640542,7686.25
785-785,FD,APK,24,W,67,4012.5766257386013,3910.1733742613987,7922.75
785-785,FD,ARH,21,F,481,39101.18460031182,28264.68539968818,67365.87
785-785,FD,ARH,22,A,297,23482.403399289396,19900.3866007106,43382.79
785-785,FD,ARH,22,F,364,30981.24293899359,22188.237061006406,53169.479999999996
785-785,FD,ARH,22,W,397,33840.651619771364,24149.138380228633,57989.79
785-785,FD,ARH,23,A,761,38437.7616654221,35953.0383345779,74390.8
785-785,FD,ARH,23,F,1199,33116.22873752992,27519.26126247008,60635.49
785-785,FD,ARH,23,W,361,30893.024387135418,21838.245612864575,52731.27
785-785,FD,ARH,24,A,1177,22071.45440144517,35714.695598554834,57786.15
785-785,FD,ARH,24,F,1130,31805.395243774477,33046.15475622552,64851.55
785-785,FD,ARH,24,W,734,15215.501885135694,19922.338114864306,35137.84
785-785,FD,ART,24,F,288,1811.3979388463404,2556.60206115366,4368.0
785-785,FD,ART,24,W,86,1597.5499493926145,2315.450050607386,3913.0
785-785,FD,ASH,24,F,38,1153.9691460964482,1695.6508539035517,2849.62
785-785,FD,ASN,21,F,219,5982.026155611728,9042.513844388273,12042.810000000001
785-785,FD,ASN,23,F,40,465.81915006056255,518.5808499394375,2453.6000000000004
785-785,FD,AST,23,A,136,3713.828884459547,5635.491115540453,9349.32
785-785,FD,AST,23,F,1368,41975.76869685437,52067.39130314563,94043.16
785-785,FD,AST,24,A,186,4951.642021218593,7834.9279787814085,12786.570000000002
785-785,FD,AST,24,F,1896,64476.12175019884,76616.54824980117,141092.67
785-785,FD,AST,24,W,1116,39857.5644679038,46163.715532096205,86021.28
785-785,FD,BCH,21,F,389,22844.05197606953,18537.938023930466,48901.189999999995
785-785,FD,BCH,22,A,361,23462.848273100983,21918.461726899015,45381.31
785-785,FD,BCH,22,F,476,33443.98222459368,26393.977775406318,59837.96
785-785,FD,BCH,22,W,457,32243.3039258714,25206.166074128592,57449.469999999994
785-785,FD,BCH,23,A,288,13086.121320544788,12056.458679455212,36204.479999999996
785-785,FD,BCH,23,F,545,16509.3909942197,12599.059005780302,68511.95
785-785,FD,BCH,23,W,351,24621.15467356825,19503.055326431746,44124.21
785-785,FD,BCH,24,F,448,14886.299051445445,12231.620948554553,44471.22
785-785,FD,BCN,21,F,26,977.0152681472591,1492.724731852741,2469.74
785-785,FD,BCN,23,F,314,2933.5200336352727,4352.079966364728,7285.599999999999
785-785,FD,BCN,24,F,112,858.7744099023137,1269.2255900976863,2128.0
785-785,FD,BCN,24,W,53,805.6776588026365,1208.3223411973636,2014.0
785-785,FD,BME,21,F,90,1156.6484157804612,964.6515842195389,2121.3
785-785,FD,BME,24,F,134,6318.39048933259,9226.70951066741,15545.1
785-785,FD,BSC,21,F,217,15225.744527749732,11120.22547225027,26345.969999999998
785-785,FD,BSC,22,A,217,13962.293231211892,11231.156768788105,37771.29
785-785,FD,BSC,22,F,989,63126.65801014911,50045.011989850886,113171.67
785-785,FD,BSC,22,W,19,152.44642180036115,253.39357819963882,405.84
785-785,FD,BSC,23,A,346,2681.320493808444,4709.239506191556,7390.5599999999995
785-785,FD,BSC,23,F,1399,65619.49570443768,53470.54429556232,119090.04000000001
785-785,FD,BSC,23,W,1436,84041.07915749267,66522.08084250733,150563.16
785-785,FD,BSC,24,A,697,69036.68137659038,69924.20862340962,138960.89
785-785,FD,BSC,24,F,686,45056.90626645428,35875.59373354572,80932.5
